-113.5000,47.0000, TEXTURE ,2098,39.68,31.25,29.22,0, IGBP ,WEST
-113.5000,47.5000, TEXTURE ,2078,39.88,31.64,28.64,0, IGBP ,WEST
-113.5000,48.0000, TEXTURE ,2058,40.94,30.51,28.42,0, IGBP ,WEST
-113.0000,34.5000, TEXTURE ,2539,47.88,28.07,24.06,0, IGBP ,WEST
-113.0000,37.5000, TEXTURE ,2444,36.21,33.65,29.91,0, IGBP ,WEST
-113.0000,44.5000, TEXTURE ,2195,38.69,33.09,27.92,0, IGBP ,WEST
-113.0000,45.5000, TEXTURE ,2157,42.07,31.90,26.16,0, IGBP ,WEST
-113.0000,46.0000, TEXTURE ,2137,43.13,31.98,24.97,0, IGBP ,WEST
-113.0000,47.0000, TEXTURE ,2098,40.10,31.76,28.36,0, IGBP ,WEST
-113.0000,47.5000, TEXTURE ,2078,41.25,28.69,29.73,0, IGBP ,WEST
-112.5000,34.0000, TEXTURE ,2555,57.04,22.34,20.60,0, IGBP ,WEST
-112.5000,34.5000, TEXTURE ,2539,50.39,26.16,23.44,0, IGBP ,WEST
-112.5000,38.5000, TEXTURE ,2410,37.35,36.24,26.33,0, IGBP ,WEST
-112.5000,44.5000, TEXTURE ,2195,41.60,28.75,29.16,0, IGBP ,WEST
-112.5000,45.5000, TEXTURE ,2157,42.98,31.97,25.14,0, IGBP ,WEST
-112.5000,46.0000, TEXTURE ,2137,41.16,31.84,27.17,0, IGBP ,WEST
-112.5000,46.5000, TEXTURE ,2118,44.27,31.15,24.60,0, IGBP ,WEST
-112.0000,33.5000, TEXTURE ,2570,45.72,28.98,25.29,0, IGBP ,WEST
-112.0000,34.0000, TEXTURE ,2555,35.10,30.68,34.20,0, IGBP ,WEST
-112.0000,34.5000, TEXTURE ,2539,45.67,26.06,28.25,0, IGBP ,WEST
-112.0000,35.0000, TEXTURE ,2524,37.16,30.61,32.22,0, IGBP ,WEST
-112.0000,40.0000, TEXTURE ,2359,36.24,38.27,25.54,0, IGBP ,WEST
-112.0000,40.5000, TEXTURE ,2341,36.19,35.22,28.55,0, IGBP ,WEST
-112.0000,41.0000, TEXTURE ,2324,32.95,35.43,31.41,0, IGBP ,WEST
-112.0000,41.5000, TEXTURE ,2306,34.75,36.35,28.82,0, IGBP ,WEST
-112.0000,45.0000, TEXTURE ,2176,42.98,31.53,25.52,0, IGBP ,WEST
-111.5000,33.5000, TEXTURE ,2570,54.08,23.88,22.04,0, IGBP ,WEST
-111.5000,34.0000, TEXTURE ,2555,39.14,29.01,31.84,0, IGBP ,WEST
-111.5000,34.5000, TEXTURE ,2539,38.54,30.41,31.04,0, IGBP ,WEST
-111.5000,39.0000, TEXTURE ,2393,38.70,34.62,26.46,0, IGBP ,WEST
-111.5000,39.5000, TEXTURE ,2376,30.94,35.19,33.57,0, IGBP ,WEST
-111.5000,40.0000, TEXTURE ,2359,31.44,34.60,33.65,0, IGBP ,WEST
-111.5000,40.5000, TEXTURE ,2341,32.88,32.95,33.86,0, IGBP ,WEST
-111.5000,42.5000, TEXTURE ,2269,34.80,35.00,30.20,0, IGBP ,WEST
-111.5000,43.0000, TEXTURE ,2251,34.22,35.45,30.37,0, IGBP ,WEST
-111.5000,44.0000, TEXTURE ,2214,37.10,34.26,28.82,0, IGBP ,WEST
-111.5000,44.5000, TEXTURE ,2195,39.51,31.72,29.03,0, IGBP ,WEST
-111.5000,45.0000, TEXTURE ,2176,39.50,31.71,29.04,0, IGBP ,WEST
-111.5000,46.5000, TEXTURE ,2118,40.39,30.02,29.54,0, IGBP ,WEST
-111.0000,31.5000, TEXTURE ,2628,51.16,28.39,20.45,0, IGBP ,WEST
-111.0000,33.0000, TEXTURE ,2585,59.40,21.49,19.11,0, IGBP ,WEST
-111.0000,33.5000, TEXTURE ,2570,57.96,22.03,20.02,0, IGBP ,WEST
-111.0000,34.0000, TEXTURE ,2555,34.79,30.62,34.56,0, IGBP ,WEST
